model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
BAAI/bge-m3,baseline,-,187,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.548205,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | Betonfertigteil hochfest | Glasfaserbeton | Konstruktionsvollholz | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Betonfertigteil normalfest,0.548205 | 0.515570 | 0.510797 | 0.508380 | 0.498471 | 0.493039 | 0.478531 | 0.477848 | 0.470857 | 0.470083
BAAI/bge-m3,baseline,-,188,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.503961,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Bohrpfahlbeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Magerbeton | Dichtungsbahn bituminös | Betonziegel,0.503961 | 0.499324 | 0.494894 | 0.482882 | 0.469855 | 0.467449 | 0.466814 | 0.456981 | 0.452661 | 0.450565
BAAI/bge-m3,baseline,-,189,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.548205,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | Betonfertigteil hochfest | Glasfaserbeton | Konstruktionsvollholz | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Betonfertigteil normalfest,0.548205 | 0.515570 | 0.510797 | 0.508380 | 0.498471 | 0.493039 | 0.478531 | 0.477848 | 0.470857 | 0.470083
BAAI/bge-m3,baseline,-,190,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.503961,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Bohrpfahlbeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Magerbeton | Dichtungsbahn bituminös | Betonziegel,0.503961 | 0.499324 | 0.494894 | 0.482882 | 0.469855 | 0.467449 | 0.466814 | 0.456981 | 0.452661 | 0.450565
BAAI/bge-m3,baseline,-,191,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.548205,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | Betonfertigteil hochfest | Glasfaserbeton | Konstruktionsvollholz | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Betonfertigteil normalfest,0.548205 | 0.515570 | 0.510797 | 0.508380 | 0.498471 | 0.493039 | 0.478531 | 0.477848 | 0.470857 | 0.470083
BAAI/bge-m3,baseline,-,192,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.503961,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Bohrpfahlbeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Magerbeton | Dichtungsbahn bituminös | Betonziegel,0.503961 | 0.499324 | 0.494894 | 0.482882 | 0.469855 | 0.467449 | 0.466814 | 0.456981 | 0.452661 | 0.450565
BAAI/bge-m3,baseline,-,193,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.548205,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | Betonfertigteil hochfest | Glasfaserbeton | Konstruktionsvollholz | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Betonfertigteil normalfest,0.548205 | 0.515570 | 0.510797 | 0.508380 | 0.498471 | 0.493039 | 0.478531 | 0.477848 | 0.470857 | 0.470083
BAAI/bge-m3,baseline,-,194,IfcTendon Stahl,Armierungsstahl,Armierungsstahl,1,Stahlblech verzinkt,0.531811,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Armierungsstahl | Tiefbaubeton | Bohrpfahlbeton | Hartbeton einschichtig | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Balkenschichtholz,0.531811 | 0.511564 | 0.492427 | 0.483980 | 0.482822 | 0.457525 | 0.455161 | 0.451728 | 0.449730 | 0.442035
BAAI/bge-m3,baseline,-,195,IfcTendon Vergütungsstahl,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.593494,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Chromstahlblech verzinnt | Baugrubensicherung Spundwand auskragend | Chromnickelstahlblech verzinnt | Baugrubensicherung Spundwand gespriesst | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Messing-/Baubronzeblech | 2-Komponenten Klebstoff | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Vorgefertigter Betonpfahl,0.593494 | 0.439165 | 0.430872 | 0.430601 | 0.429311 | 0.429155 | 0.424376 | 0.423408 | 0.419949 | 0.417790
BAAI/bge-m3,baseline,-,196,IfcTendon Stahl mit Korrosionsschutz,Armierungsstahl,Armierungsstahl,1,Stahlblech verzinkt,0.525045,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech verzinkt | Armierungsstahl | Betonfertigteil hochfest | Hartbeton einschichtig | Stahlprofil blank | Tiefgründung Vorgefertigter Betonpfahl | Stahlblech blank | Polyester UP glasfaserverstärkt | Chromstahlblech verzinnt | Bohrpfahlbeton,0.525045 | 0.506558 | 0.491486 | 0.490774 | 0.480649 | 0.479984 | 0.479003 | 0.475692 | 0.472050 | 0.471961
BAAI/bge-m3,baseline,-,197,IfcTendon Vergütungsstahl beschichtet,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.522154,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Chromstahlblech verzinnt | Balkenschichtholz | Chromnickelstahlblech verzinnt | Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | 2-Komponenten Klebstoff | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Polyester UP glasfaserverstärkt,0.522154 | 0.487593 | 0.486677 | 0.480895 | 0.479377 | 0.465621 | 0.444875 | 0.441390 | 0.438955 | 0.435856
BAAI/bge-m3,baseline,-,198,IfcTendon Litze,Armierungsstahl,Armierungsstahl,1,Phenolharz PF,0.446785,70,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Phenolharz PF | Messing-/Baubronzeblech | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Betonziegel | Hartbeton einschichtig | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Brettschichtholz | Hartbeton zweischichtig | 2-Komponenten Klebstoff,0.446785 | 0.438287 | 0.429455 | 0.429194 | 0.428869 | 0.418327 | 0.415721 | 0.394488 | 0.390694 | 0.387977
BAAI/bge-m3,baseline,-,199,IfcTendon Spannstahl,Armierungsstahl,Armierungsstahl,1,Chromstahlblech verzinnt,0.528663,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Chromstahlblech verzinnt | Armierungsstahl | Chromnickelstahlblech verzinnt | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | 2-Komponenten Klebstoff | Furniersperrholz | Phenolharz PF | Balkenschichtholz | Betonziegel | Messing-/Baubronzeblech,0.528663 | 0.514756 | 0.501099 | 0.480739 | 0.474693 | 0.474183 | 0.469291 | 0.464991 | 0.459521 | 0.458797
BAAI/bge-m3,baseline,-,200,IfcTendon Draht,Armierungsstahl,Armierungsstahl,1,Hartbeton einschichtig,0.452982,27,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Hartbeton einschichtig | Hartbeton zweischichtig | Tiefbaubeton | 2-Komponenten Klebstoff | Bohrpfahlbeton | Betonziegel | Gipskartonplatte | Stahlblech verzinkt | Phenolharz PF | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.452982 | 0.434539 | 0.432396 | 0.424666 | 0.413455 | 0.410797 | 0.397802 | 0.394782 | 0.390916 | 0.386759
BAAI/bge-m3,baseline,-,201,IfcTendon Spannstahl,Armierungsstahl,Armierungsstahl,1,Chromstahlblech verzinnt,0.528663,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Chromstahlblech verzinnt | Armierungsstahl | Chromnickelstahlblech verzinnt | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | 2-Komponenten Klebstoff | Furniersperrholz | Phenolharz PF | Balkenschichtholz | Betonziegel | Messing-/Baubronzeblech,0.528663 | 0.514756 | 0.501099 | 0.480739 | 0.474693 | 0.474183 | 0.469291 | 0.464991 | 0.459521 | 0.458797
BAAI/bge-m3,baseline,-,202,IfcTendonConduit Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.504553,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Tiefbaubeton | Stahlprofil blank | Stahlblech blank | Bohrpfahlbeton | Hartbeton einschichtig | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Hartbeton zweischichtig,0.504553 | 0.491002 | 0.485265 | 0.478013 | 0.473527 | 0.457253 | 0.457070 | 0.448083 | 0.447340 | 0.436836
BAAI/bge-m3,baseline,-,203,IfcTendonConduit Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.579632,30,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | 2-Komponenten Klebstoff | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Chromnickelstahlblech verzinnt | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.579632 | 0.473482 | 0.448452 | 0.447498 | 0.445347 | 0.443980 | 0.443850 | 0.441817 | 0.440860 | 0.440765
BAAI/bge-m3,baseline,-,204,IfcTendonConduit Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,2-Komponenten Klebstoff,0.512297,11,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2-Komponenten Klebstoff | Tiefbaubeton | Bohrpfahlbeton | Hartbeton einschichtig | Konstruktionsvollholz | Silicon-Fugenmasse | Bitumenemulsion | Hartbeton zweischichtig | Kautschukdichtungsmasse | Dichtungsbahn bituminös,0.512297 | 0.508355 | 0.467182 | 0.461250 | 0.460782 | 0.457295 | 0.450520 | 0.446737 | 0.446620 | 0.439852
BAAI/bge-m3,baseline,-,205,IfcTendonConduit Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.504553,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Tiefbaubeton | Stahlprofil blank | Stahlblech blank | Bohrpfahlbeton | Hartbeton einschichtig | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Hartbeton zweischichtig,0.504553 | 0.491002 | 0.485265 | 0.478013 | 0.473527 | 0.457253 | 0.457070 | 0.448083 | 0.447340 | 0.436836
BAAI/bge-m3,baseline,-,206,IfcTendonConduit Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.579632,30,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | 2-Komponenten Klebstoff | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Chromnickelstahlblech verzinnt | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.579632 | 0.473482 | 0.448452 | 0.447498 | 0.445347 | 0.443980 | 0.443850 | 0.441817 | 0.440860 | 0.440765
BAAI/bge-m3,baseline,-,207,IfcTendonConduit Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,2-Komponenten Klebstoff,0.512297,11,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2-Komponenten Klebstoff | Tiefbaubeton | Bohrpfahlbeton | Hartbeton einschichtig | Konstruktionsvollholz | Silicon-Fugenmasse | Bitumenemulsion | Hartbeton zweischichtig | Kautschukdichtungsmasse | Dichtungsbahn bituminös,0.512297 | 0.508355 | 0.467182 | 0.461250 | 0.460782 | 0.457295 | 0.450520 | 0.446737 | 0.446620 | 0.439852
BAAI/bge-m3,baseline,-,208,IfcTendonConduit Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,2-Komponenten Klebstoff,0.512297,11,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2-Komponenten Klebstoff | Tiefbaubeton | Bohrpfahlbeton | Hartbeton einschichtig | Konstruktionsvollholz | Silicon-Fugenmasse | Bitumenemulsion | Hartbeton zweischichtig | Kautschukdichtungsmasse | Dichtungsbahn bituminös,0.512297 | 0.508355 | 0.467182 | 0.461250 | 0.460782 | 0.457295 | 0.450520 | 0.446737 | 0.446620 | 0.439852
BAAI/bge-m3,baseline,-,209,IfcTendonConduit Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.504553,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Tiefbaubeton | Stahlprofil blank | Stahlblech blank | Bohrpfahlbeton | Hartbeton einschichtig | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Hartbeton zweischichtig,0.504553 | 0.491002 | 0.485265 | 0.478013 | 0.473527 | 0.457253 | 0.457070 | 0.448083 | 0.447340 | 0.436836
BAAI/bge-m3,baseline,-,210,IfcTendonConduit Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,2-Komponenten Klebstoff,0.512297,11,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2-Komponenten Klebstoff | Tiefbaubeton | Bohrpfahlbeton | Hartbeton einschichtig | Konstruktionsvollholz | Silicon-Fugenmasse | Bitumenemulsion | Hartbeton zweischichtig | Kautschukdichtungsmasse | Dichtungsbahn bituminös,0.512297 | 0.508355 | 0.467182 | 0.461250 | 0.460782 | 0.457295 | 0.450520 | 0.446737 | 0.446620 | 0.439852
BAAI/bge-m3,baseline,-,211,IfcTendonConduit Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.504553,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Tiefbaubeton | Stahlprofil blank | Stahlblech blank | Bohrpfahlbeton | Hartbeton einschichtig | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Hartbeton zweischichtig,0.504553 | 0.491002 | 0.485265 | 0.478013 | 0.473527 | 0.457253 | 0.457070 | 0.448083 | 0.447340 | 0.436836
BAAI/bge-m3,baseline,-,212,IfcTendonConduit Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.504553,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Tiefbaubeton | Stahlprofil blank | Stahlblech blank | Bohrpfahlbeton | Hartbeton einschichtig | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Hartbeton zweischichtig,0.504553 | 0.491002 | 0.485265 | 0.478013 | 0.473527 | 0.457253 | 0.457070 | 0.448083 | 0.447340 | 0.436836
BAAI/bge-m3,baseline,-,213,IfcTendonConduit Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.579632,30,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | 2-Komponenten Klebstoff | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Chromnickelstahlblech verzinnt | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.579632 | 0.473482 | 0.448452 | 0.447498 | 0.445347 | 0.443980 | 0.443850 | 0.441817 | 0.440860 | 0.440765
BAAI/bge-m3,baseline,-,214,IfcTrackElement Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.549137,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank | Armierungsstahl | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Bohrpfahlbeton,0.549137 | 0.547720 | 0.542820 | 0.521797 | 0.483115 | 0.481292 | 0.466424 | 0.458915 | 0.455231 | 0.454631
BAAI/bge-m3,baseline,-,215,IfcTrackElement Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Aluminiumprofil blank,0.539381,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | 2-Komponenten Klebstoff | Armierungsstahl | Betonfertigteil hochfest | Tiefbaubeton | Polyurethan PUR PIR | Bitumenemulsion | Hartbeton einschichtig | Polycarbonat PC,0.539381 | 0.515228 | 0.502313 | 0.489056 | 0.480587 | 0.471969 | 0.448813 | 0.446347 | 0.444896 | 0.443390
BAAI/bge-m3,baseline,-,216,IfcTrackElement Stahlguss,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech blank,0.540974,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Betonfertigteil hochfest | Tiefbaubeton | Armierungsstahl | 2-Komponenten Klebstoff | Chromnickelstahlblech verzinnt | Betonfertigteil normalfest | Chromstahlblech verzinnt,0.540974 | 0.531341 | 0.515825 | 0.503843 | 0.498423 | 0.490194 | 0.485067 | 0.460954 | 0.459644 | 0.458894
BAAI/bge-m3,baseline,-,217,IfcTrackElement Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.549137,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank | Armierungsstahl | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Bohrpfahlbeton,0.549137 | 0.547720 | 0.542820 | 0.521797 | 0.483115 | 0.481292 | 0.466424 | 0.458915 | 0.455231 | 0.454631
BAAI/bge-m3,baseline,-,218,IfcTrackElement Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Aluminiumprofil blank,0.539381,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | 2-Komponenten Klebstoff | Armierungsstahl | Betonfertigteil hochfest | Tiefbaubeton | Polyurethan PUR PIR | Bitumenemulsion | Hartbeton einschichtig | Polycarbonat PC,0.539381 | 0.515228 | 0.502313 | 0.489056 | 0.480587 | 0.471969 | 0.448813 | 0.446347 | 0.444896 | 0.443390
BAAI/bge-m3,baseline,-,219,IfcTrackElement Stahlguss,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech blank,0.540974,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Betonfertigteil hochfest | Tiefbaubeton | Armierungsstahl | 2-Komponenten Klebstoff | Chromnickelstahlblech verzinnt | Betonfertigteil normalfest | Chromstahlblech verzinnt,0.540974 | 0.531341 | 0.515825 | 0.503843 | 0.498423 | 0.490194 | 0.485067 | 0.460954 | 0.459644 | 0.458894
BAAI/bge-m3,baseline,-,220,IfcTrackElement Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.549137,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank | Armierungsstahl | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Bohrpfahlbeton,0.549137 | 0.547720 | 0.542820 | 0.521797 | 0.483115 | 0.481292 | 0.466424 | 0.458915 | 0.455231 | 0.454631
BAAI/bge-m3,baseline,-,221,IfcTrackElement Manganhartstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.484434,62,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | 2-Komponenten Klebstoff | Phenolharz PF | Chromstahlblech verzinnt | Polycarbonat PC | Hartbeton zweischichtig | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Hartbeton einschichtig | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.484434 | 0.470067 | 0.469183 | 0.459876 | 0.451687 | 0.450389 | 0.450068 | 0.449836 | 0.447316 | 0.444412
BAAI/bge-m3,baseline,-,222,IfcTrackElement Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.593883,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.167160,0.055556,0.333333,Armierungsstahl | 2-Komponenten Klebstoff | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Bitumenemulsion | Stahlblech verzinkt | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand gespriesst | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.593883 | 0.446737 | 0.443160 | 0.439122 | 0.411051 | 0.408859 | 0.403804 | 0.403453 | 0.398121 | 0.397123
BAAI/bge-m3,baseline,-,223,IfcTrackElement Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech verzinkt,0.549137,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank | Armierungsstahl | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Bohrpfahlbeton,0.549137 | 0.547720 | 0.542820 | 0.521797 | 0.483115 | 0.481292 | 0.466424 | 0.458915 | 0.455231 | 0.454631
BAAI/bge-m3,baseline,-,224,IfcTrackElement Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.593883,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.167160,0.055556,0.333333,Armierungsstahl | 2-Komponenten Klebstoff | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Bitumenemulsion | Stahlblech verzinkt | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand gespriesst | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.593883 | 0.446737 | 0.443160 | 0.439122 | 0.411051 | 0.408859 | 0.403804 | 0.403453 | 0.398121 | 0.397123
